"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTB2004 / 1333.1005k04",
"Serial No.","110244",
"Firmware Version","02.300",
"Date","2023-01-30",
"Time","17:56:49",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Amplitude",,"Amplitude",,"Frequency",,"Phase",,
"Source 1",,"C1",,"C2",,"C1",,"C1",,
"Source 2",,,,,,,,"C2",,
"Unit",,V,,V,,Hz,,°,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,5126,,5126,,5126,,5126,,
"Current",,2.080500e+00,,1.695400e+00,,2.673543e+04,,1.066667e+02,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,1.022000e-01,,1.617000e-01,,1.955920e+03,,-1.799651e+02,,
"Max",,2.277600e+00,,1.852200e+00,,5.983703e+04,,1.803580e+02,,
"Mean",,2.011858e+00,,1.629828e+00,,3.146007e+04,,1.179816e+00,,
"StdDev",,1.734772e-01,,1.782081e-01,,1.649199e+04,,1.031312e+02,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,1.022000e-01,,7.350000e-02,,1.932000e+03,,-1.811236e+02,,
"Long term Max",,3.547800e+00,,1.881600e+00,,1.458768e+05,,1.803580e+02,,
"Long term Mean",,2.107036e+00,,1.474528e+00,,4.715628e+04,,3.209917e+00,,
"Long term StdDev",,3.093959e-01,,3.858309e-01,,3.591464e+04,,1.046174e+02,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
81,,1.971000e+00,,1.406300e+00,,5.801136e+04,,3.673061e+01,
82,,2.022100e+00,,1.396500e+00,,5.860416e+04,,5.731646e+01,
83,,2.109700e+00,,1.386700e+00,,5.919312e+04,,7.899687e+01,
84,,2.211900e+00,,1.372000e+00,,5.983194e+04,,9.964932e+01,
85,,1.430800e+00,,1.376900e+00,,1.600000e+308,,1.600000e+308,
86,,2.044000e+00,,1.847300e+00,,1.600000e+308,,1.600000e+308,
87,,1.971000e+00,,1.847300e+00,,2.224056e+03,,6.489228e+01,
88,,1.912600e+00,,1.842400e+00,,2.829632e+03,,8.563116e+01,
89,,1.890700e+00,,1.837500e+00,,3.414320e+03,,1.052223e+02,
90,,1.912600e+00,,1.832600e+00,,4.001058e+03,,1.236180e+02,
91,,1.949100e+00,,1.832600e+00,,4.589337e+03,,1.425880e+02,
92,,1.985600e+00,,1.832600e+00,,5.229576e+03,,1.621378e+02,
93,,2.014800e+00,,1.827700e+00,,6.109020e+03,,-1.705835e+02,
94,,2.007500e+00,,1.827700e+00,,6.463490e+03,,-1.622834e+02,
95,,1.971000e+00,,1.822800e+00,,7.335510e+03,,-1.360226e+02,
96,,1.949100e+00,,1.817900e+00,,7.689939e+03,,-1.235972e+02,
97,,1.905300e+00,,1.817900e+00,,8.512776e+03,,-9.809100e+01,
98,,1.905300e+00,,1.813000e+00,,9.098667e+03,,-7.798322e+01,
99,,1.912600e+00,,1.808100e+00,,9.744280e+03,,-5.847467e+01,
100,,1.934500e+00,,1.808100e+00,,1.032886e+04,,-3.934834e+01,
101,,1.949100e+00,,1.803200e+00,,1.090942e+04,,-2.107124e+01,
102,,1.963700e+00,,1.803200e+00,,1.150204e+04,,-3.715232e+00,
103,,1.956400e+00,,1.798300e+00,,1.208890e+04,,1.366851e+01,
104,,1.927200e+00,,1.793400e+00,,1.273481e+04,,3.364548e+01,
105,,1.905300e+00,,1.783600e+00,,1.332036e+04,,5.157679e+01,
106,,1.883400e+00,,1.783600e+00,,1.390680e+04,,7.110963e+01,
107,,1.890700e+00,,1.778700e+00,,1.455194e+04,,9.194163e+01,
108,,1.912600e+00,,1.773800e+00,,1.514016e+04,,1.114692e+02,
109,,1.971000e+00,,1.768900e+00,,1.601446e+04,,1.395076e+02,
110,,1.992900e+00,,1.768900e+00,,1.636236e+04,,1.486944e+02,
111,,2.022100e+00,,1.764000e+00,,1.718416e+04,,1.721713e+02,
112,,2.000200e+00,,1.764000e+00,,1.782900e+04,,-1.678437e+02,
113,,1.978300e+00,,1.759100e+00,,1.841776e+04,,-1.504349e+02,
114,,1.941800e+00,,1.754200e+00,,1.900736e+04,,-1.315448e+02,
115,,1.905300e+00,,1.749300e+00,,1.958876e+04,,-1.121212e+02,
116,,1.898000e+00,,1.744400e+00,,2.023182e+04,,-9.147512e+01,
117,,1.927200e+00,,1.734600e+00,,2.081599e+04,,-7.195685e+01,
118,,1.963700e+00,,1.734600e+00,,2.116710e+04,,-6.069597e+01,
119,,2.036700e+00,,1.724800e+00,,2.199132e+04,,-3.322084e+01,
120,,2.073200e+00,,1.719900e+00,,2.234232e+04,,-2.348663e+01,
121,,2.131600e+00,,1.715000e+00,,2.322040e+04,,2.127565e+00,
122,,2.138900e+00,,1.710100e+00,,2.357250e+04,,1.193483e+01,
123,,2.146200e+00,,1.710100e+00,,2.438340e+04,,3.614339e+01,
124,,2.131600e+00,,1.710100e+00,,2.473632e+04,,4.707561e+01,
125,,2.102400e+00,,1.705200e+00,,2.561853e+04,,7.343592e+01,
126,,2.095100e+00,,1.700300e+00,,2.596946e+04,,8.350886e+01,
127,,2.080500e+00,,1.695400e+00,,2.678810e+04,,1.087370e+02,
128,,2.073200e+00,,1.685600e+00,,2.714602e+04,,1.190939e+02,
129,,2.051300e+00,,1.680700e+00,,2.802336e+04,,1.456256e+02,
130,,2.022100e+00,,1.675800e+00,,2.861200e+04,,1.643736e+02,
131,,1.971000e+00,,1.670900e+00,,2.919840e+04,,-1.786375e+02,
132,,1.890700e+00,,1.656200e+00,,3.012438e+04,,-1.474286e+02,
133,,1.861500e+00,,1.651300e+00,,3.047900e+04,,-1.353940e+02,
134,,1.846900e+00,,1.636600e+00,,3.130374e+04,,-1.083406e+02,
135,,1.883400e+00,,1.636600e+00,,3.188781e+04,,-8.666053e+01,
136,,1.956400e+00,,1.621900e+00,,3.253554e+04,,-6.416120e+01,
137,,2.036700e+00,,1.617000e+00,,3.311840e+04,,-4.569341e+01,
138,,2.102400e+00,,1.617000e+00,,3.370032e+04,,-2.933420e+01,
139,,2.146200e+00,,1.612100e+00,,3.429188e+04,,-1.104222e+01,
140,,2.153500e+00,,1.612100e+00,,3.490672e+04,,5.612741e+00,
141,,2.117000e+00,,1.607200e+00,,3.552181e+04,,2.470468e+01,
142,,2.058600e+00,,1.602300e+00,,3.610680e+04,,4.146891e+01,
143,,2.000200e+00,,1.602300e+00,,3.668943e+04,,5.915819e+01,
144,,1.956400e+00,,1.592500e+00,,3.727590e+04,,8.012862e+01,
145,,1.919900e+00,,1.597400e+00,,3.791889e+04,,1.009621e+02,
146,,1.941800e+00,,1.582700e+00,,3.850368e+04,,1.222855e+02,
147,,1.978300e+00,,1.577800e+00,,3.909184e+04,,1.405586e+02,
148,,2.022100e+00,,1.572900e+00,,3.968184e+04,,1.606923e+02,
149,,2.065900e+00,,1.563100e+00,,4.032468e+04,,-1.787471e+02,
150,,2.087800e+00,,1.558200e+00,,4.091043e+04,,-1.599764e+02,
151,,2.080500e+00,,1.558200e+00,,4.149666e+04,,-1.429950e+02,
152,,2.073200e+00,,1.553300e+00,,4.208282e+04,,-1.254986e+02,
153,,2.051300e+00,,1.548400e+00,,4.272345e+04,,-1.035304e+02,
154,,2.036700e+00,,1.548400e+00,,4.331304e+04,,-8.490849e+01,
155,,2.058600e+00,,1.538600e+00,,4.389984e+04,,-6.342244e+01,
156,,2.095100e+00,,1.528800e+00,,4.450212e+04,,-4.408946e+01,
157,,2.153500e+00,,1.514100e+00,,4.512728e+04,,-2.377653e+01,
158,,2.211900e+00,,1.509200e+00,,4.571128e+04,,-5.690450e+00,
159,,2.248400e+00,,1.499400e+00,,4.629844e+04,,1.127499e+01,
160,,2.270300e+00,,1.489600e+00,,4.688268e+04,,2.833371e+01,
161,,2.277600e+00,,1.479800e+00,,4.751019e+04,,4.763860e+01,
162,,2.241100e+00,,1.484700e+00,,4.811800e+04,,6.462179e+01,
163,,2.190000e+00,,1.474900e+00,,4.870203e+04,,8.230014e+01,
164,,2.117000e+00,,1.470000e+00,,4.929440e+04,,1.017021e+02,
165,,2.051300e+00,,1.474900e+00,,4.987732e+04,,1.194828e+02,
166,,1.992900e+00,,1.474900e+00,,5.051897e+04,,1.413508e+02,
167,,1.949100e+00,,1.470000e+00,,5.110392e+04,,1.623270e+02,
168,,1.956400e+00,,1.465100e+00,,5.168686e+04,,-1.764179e+02,
169,,1.985600e+00,,1.460200e+00,,5.227194e+04,,-1.555410e+02,
170,,2.036700e+00,,1.460200e+00,,5.291924e+04,,-1.336697e+02,
171,,2.087800e+00,,1.450400e+00,,5.350708e+04,,-1.131930e+02,
172,,2.131600e+00,,1.445500e+00,,5.408832e+04,,-9.560748e+01,
173,,2.138900e+00,,1.435700e+00,,5.468355e+04,,-7.793521e+01,
174,,2.117000e+00,,1.435700e+00,,5.532390e+04,,-5.768801e+01,
175,,2.073200e+00,,1.430800e+00,,5.590890e+04,,-3.875135e+01,
176,,2.014800e+00,,1.425900e+00,,5.649766e+04,,-1.999458e+01,
177,,1.971000e+00,,1.416100e+00,,5.708232e+04,,1.970983e+00,
178,,1.963700e+00,,1.411200e+00,,5.772352e+04,,2.454545e+01,
179,,1.992900e+00,,1.401400e+00,,5.830656e+04,,4.734191e+01,
180,,2.065900e+00,,1.391600e+00,,5.889408e+04,,6.830040e+01,
181,,2.146200e+00,,1.381800e+00,,5.948012e+04,,8.751494e+01,
182,,2.920000e-01,,2.499000e-01,,1.600000e+308,,1.600000e+308,
183,,2.117000e+00,,1.847300e+00,,1.600000e+308,,1.600000e+308,
184,,2.014800e+00,,1.832600e+00,,1.600000e+308,,1.600000e+308,
185,,1.919900e+00,,1.842400e+00,,2.827846e+03,,8.451762e+01,
186,,1.898000e+00,,1.837500e+00,,3.180002e+03,,9.547496e+01,
187,,1.912600e+00,,1.832600e+00,,4.001476e+03,,1.241719e+02,
188,,1.927200e+00,,1.837500e+00,,4.352760e+03,,1.349925e+02,
189,,1.985600e+00,,1.837500e+00,,5.235582e+03,,1.625358e+02,
190,,2.014800e+00,,1.827700e+00,,5.817204e+03,,1.802516e+02,
191,,2.014800e+00,,1.827700e+00,,6.402396e+03,,-1.631953e+02,
192,,1.985600e+00,,1.827700e+00,,6.990556e+03,,-1.464638e+02,
